[Data]
Tagname,TimeStamp,Value
35T.SSP_Imon_ch0.F_CV,01/30/2015 13:44:06,1.87204e-05
35T.SSP_Vset_ch0.F_CV,01/30/2015 13:44:06,26.4982
35T.SSP_Vmon_ch1.F_CV,01/30/2015 13:44:06,26.2542
35T.SSP_Imon_ch1.F_CV,01/30/2015 13:44:06,1.10119e-05
35T.SSP_Vset_ch1.F_CV,01/30/2015 13:44:06,26.4982
35T.SSP_Vmon_ch2.F_CV,01/30/2015 13:44:06,26.3993
35T.SSP_Imon_ch2.F_CV,01/30/2015 13:44:06,3.74384e-06
35T.SSP_Vset_ch2.F_CV,01/30/2015 13:44:06,26.4982
35T.SSP_Vmon_ch3.F_CV,01/30/2015 13:44:06,26.4301
35T.SSP_Imon_ch3.F_CV,01/30/2015 13:44:06,2.20214e-06
35T.SSP_Vset_ch3.F_CV,01/30/2015 13:44:06,26.4982
35T.SSP_Vmon_ch4.F_CV,01/30/2015 13:44:06,26.3392
35T.SSP_Imon_ch4.F_CV,01/30/2015 13:44:06,6.75383e-06
35T.SSP_Vset_ch4.F_CV,01/30/2015 13:44:06,26.4982
35T.SSP_Vmon_ch5.F_CV,01/30/2015 13:44:06,26.3466
35T.SSP_Imon_ch5.F_CV,01/30/2015 13:44:06,6.38675e-06
35T.SSP_Vset_ch5.F_CV,01/30/2015 13:44:06,26.4982
35T.SSP_Vmon_ch6.F_CV,01/30/2015 13:44:06,26.3319
35T.SSP_Imon_ch6.F_CV,01/30/2015 13:44:06,7.1209e-06
35T.SSP_Vset_ch6.F_CV,01/30/2015 13:44:06,26.4982
35T.SSP_Vmon_ch7.F_CV,01/30/2015 13:44:06,26.3304
35T.SSP_Imon_ch7.F_CV,01/30/2015 13:44:06,7.19431e-06
35T.SSP_Vset_ch7.F_CV,01/30/2015 13:44:06,26.4982
35T.SSP_Vmon_ch8.F_CV,01/30/2015 13:44:06,26.2894
35T.SSP_Imon_ch8.F_CV,01/30/2015 13:44:06,9.24991e-06
35T.SSP_Vset_ch8.F_CV,01/30/2015 13:44:06,26.4982
35T.SSP_Vmon_ch9.F_CV,01/30/2015 13:44:06,26.1486
35T.SSP_Imon_ch9.F_CV,01/30/2015 13:44:06,1.62977e-05
35T.SSP_Vset_ch9.F_CV,01/30/2015 13:44:06,26.4982
35T.SSP_Vmon_ch10.F_CV,01/30/2015 13:44:06,26.3935
35T.SSP_Imon_ch10.F_CV,01/30/2015 13:44:06,4.0375e-06
35T.SSP_Vset_ch10.F_CV,01/30/2015 13:44:06,26.4982
35T.SSP_Vmon_ch11.F_CV,01/30/2015 13:44:06,26.3319
35T.SSP_Imon_ch11.F_CV,01/30/2015 13:44:06,7.1209e-06
35T.SSP_Vset_ch11.F_CV,01/30/2015 13:44:06,26.4982
35T.SSP_Vmon_ch0.F_CV,01/30/2015 13:44:37,26.1
35T.SSP_Imon_ch0.F_CV,01/30/2015 13:44:37,1.87326e-05
35T.SSP_Vset_ch0.F_CV,01/30/2015 13:44:37,26.4982
35T.SSP_Vmon_ch1.F_CV,01/30/2015 13:44:37,26.2554
35T.SSP_Imon_ch1.F_CV,01/30/2015 13:44:37,1.09509e-05
35T.SSP_Vset_ch1.F_CV,01/30/2015 13:44:37,26.4982
35T.SSP_Vmon_ch2.F_CV,01/30/2015 13:44:37,26.3991
35T.SSP_Imon_ch2.F_CV,01/30/2015 13:44:37,3.75658e-06
35T.SSP_Vset_ch2.F_CV,01/30/2015 13:44:37,26.4982
35T.SSP_Vmon_ch3.F_CV,01/30/2015 13:44:37,26.4299
35T.SSP_Imon_ch3.F_CV,01/30/2015 13:44:37,2.21493e-06
35T.SSP_Vset_ch3.F_CV,01/30/2015 13:44:37,26.4982
35T.SSP_Vmon_ch4.F_CV,01/30/2015 13:44:37,26.3375
35T.SSP_Imon_ch4.F_CV,01/30/2015 13:44:37,6.83988e-06
35T.SSP_Vset_ch4.F_CV,01/30/2015 13:44:37,26.4982
35T.SSP_Vmon_ch5.F_CV,01/30/2015 13:44:37,26.3463
35T.SSP_Imon_ch5.F_CV,01/30/2015 13:44:37,6.39941e-06
35T.SSP_Vset_ch5.F_CV,01/30/2015 13:44:37,26.4982
35T.SSP_Vmon_ch6.F_CV,01/30/2015 13:44:37,26.3302
35T.SSP_Imon_ch6.F_CV,01/30/2015 13:44:37,7.20694e-06
35T.SSP_Vset_ch6.F_CV,01/30/2015 13:44:37,26.4982
35T.SSP_Vmon_ch7.F_CV,01/30/2015 13:44:37,26.3302
35T.SSP_Imon_ch7.F_CV,01/30/2015 13:44:37,7.20694e-06
35T.SSP_Vset_ch7.F_CV,01/30/2015 13:44:37,26.4982
35T.SSP_Vmon_ch8.F_CV,01/30/2015 13:44:37,26.2891
35T.SSP_Imon_ch8.F_CV,01/30/2015 13:44:37,9.26247e-06
35T.SSP_Vset_ch8.F_CV,01/30/2015 13:44:37,26.4982
35T.SSP_Vmon_ch9.F_CV,01/30/2015 13:44:37,26.1484
35T.SSP_Imon_ch9.F_CV,01/30/2015 13:44:37,1.631e-05
35T.SSP_Vset_ch9.F_CV,01/30/2015 13:44:37,26.4982
35T.SSP_Vmon_ch10.F_CV,01/30/2015 13:44:37,26.3932
35T.SSP_Imon_ch10.F_CV,01/30/2015 13:44:37,4.05022e-06
35T.SSP_Vset_ch10.F_CV,01/30/2015 13:44:37,26.4982
35T.SSP_Vmon_ch11.F_CV,01/30/2015 13:44:37,26.3316
35T.SSP_Imon_ch11.F_CV,01/30/2015 13:44:37,7.13353e-06
35T.SSP_Vset_ch11.F_CV,01/30/2015 13:44:37,26.4982
35T.SSP_Vmon_ch0.F_CV,01/30/2015 13:45:07,26.1017
35T.SSP_Imon_ch0.F_CV,01/30/2015 13:45:07,1.86469e-05
35T.SSP_Vset_ch0.F_CV,01/30/2015 13:45:07,26.4982
35T.SSP_Vmon_ch1.F_CV,01/30/2015 13:45:07,26.2557
35T.SSP_Imon_ch1.F_CV,01/30/2015 13:45:07,1.09384e-05
35T.SSP_Vset_ch1.F_CV,01/30/2015 13:45:07,26.4982
35T.SSP_Vmon_ch2.F_CV,01/30/2015 13:45:07,26.3993
35T.SSP_Imon_ch2.F_CV,01/30/2015 13:45:07,3.74384e-06
35T.SSP_Vset_ch2.F_CV,01/30/2015 13:45:07,26.4982
35T.SSP_Vmon_ch3.F_CV,01/30/2015 13:45:07,26.4301
35T.SSP_Imon_ch3.F_CV,01/30/2015 13:45:07,2.20214e-06
35T.SSP_Vset_ch3.F_CV,01/30/2015 13:45:07,26.4982
35T.SSP_Vmon_ch4.F_CV,01/30/2015 13:45:07,26.3378
35T.SSP_Imon_ch4.F_CV,01/30/2015 13:45:07,6.82724e-06
35T.SSP_Vset_ch4.F_CV,01/30/2015 13:45:07,26.4982
35T.SSP_Vmon_ch5.F_CV,01/30/2015 13:45:07,26.3466
35T.SSP_Imon_ch5.F_CV,01/30/2015 13:45:07,6.38675e-06
35T.SSP_Vset_ch5.F_CV,01/30/2015 13:45:07,26.4982
35T.SSP_Vmon_ch6.F_CV,01/30/2015 13:45:07,26.3304
35T.SSP_Imon_ch6.F_CV,01/30/2015 13:45:07,7.19431e-06
35T.SSP_Vset_ch6.F_CV,01/30/2015 13:45:07,26.4982
35T.SSP_Vmon_ch7.F_CV,01/30/2015 13:45:07,26.329
35T.SSP_Imon_ch7.F_CV,01/30/2015 13:45:07,7.26773e-06
35T.SSP_Vset_ch7.F_CV,01/30/2015 13:45:07,26.4982
35T.SSP_Vmon_ch8.F_CV,01/30/2015 13:45:07,26.2894
35T.SSP_Imon_ch8.F_CV,01/30/2015 13:45:07,9.24991e-06
35T.SSP_Vset_ch8.F_CV,01/30/2015 13:45:07,26.4982
35T.SSP_Vmon_ch9.F_CV,01/30/2015 13:45:07,26.1486
35T.SSP_Imon_ch9.F_CV,01/30/2015 13:45:07,1.62977e-05
35T.SSP_Vset_ch9.F_CV,01/30/2015 13:45:07,26.4982
35T.SSP_Vmon_ch10.F_CV,01/30/2015 13:45:07,26.3935
35T.SSP_Imon_ch10.F_CV,01/30/2015 13:45:07,4.0375e-06
35T.SSP_Vset_ch10.F_CV,01/30/2015 13:45:07,26.4982
35T.SSP_Vmon_ch11.F_CV,01/30/2015 13:45:07,26.3319
35T.SSP_Imon_ch11.F_CV,01/30/2015 13:45:07,7.1209e-06
35T.SSP_Vset_ch11.F_CV,01/30/2015 13:45:07,26.4982
35T.SSP_Vmon_ch0.F_CV,01/30/2015 13:45:37,26.1002
35T.SSP_Imon_ch0.F_CV,01/30/2015 13:45:37,1.87204e-05
35T.SSP_Vset_ch0.F_CV,01/30/2015 13:45:37,26.4982
35T.SSP_Vmon_ch1.F_CV,01/30/2015 13:45:37,26.2542
35T.SSP_Imon_ch1.F_CV,01/30/2015 13:45:37,1.10119e-05
35T.SSP_Vset_ch1.F_CV,01/30/2015 13:45:37,26.4982
35T.SSP_Vmon_ch2.F_CV,01/30/2015 13:45:37,26.3993
35T.SSP_Imon_ch2.F_CV,01/30/2015 13:45:37,3.74384e-06
35T.SSP_Vset_ch2.F_CV,01/30/2015 13:45:37,26.4982
35T.SSP_Vmon_ch3.F_CV,01/30/2015 13:45:37,26.4301
35T.SSP_Imon_ch3.F_CV,01/30/2015 13:45:37,2.20214e-06
35T.SSP_Vset_ch3.F_CV,01/30/2015 13:45:37,26.4982
35T.SSP_Vmon_ch4.F_CV,01/30/2015 13:45:37,26.3378
35T.SSP_Imon_ch4.F_CV,01/30/2015 13:45:37,6.82724e-06
35T.SSP_Vset_ch4.F_CV,01/30/2015 13:45:37,26.4982
35T.SSP_Vmon_ch5.F_CV,01/30/2015 13:45:37,26.3466
35T.SSP_Imon_ch5.F_CV,01/30/2015 13:45:37,6.38675e-06
35T.SSP_Vset_ch5.F_CV,01/30/2015 13:45:37,26.4982
35T.SSP_Vmon_ch6.F_CV,01/30/2015 13:45:37,26.3304
35T.SSP_Imon_ch6.F_CV,01/30/2015 13:45:37,7.19431e-06
35T.SSP_Vset_ch6.F_CV,01/30/2015 13:45:37,26.4982
35T.SSP_Vmon_ch7.F_CV,01/30/2015 13:45:37,26.3304
35T.SSP_Imon_ch7.F_CV,01/30/2015 13:45:37,7.19431e-06
35T.SSP_Vset_ch7.F_CV,01/30/2015 13:45:37,26.4982
35T.SSP_Vmon_ch8.F_CV,01/30/2015 13:45:37,26.2894
35T.SSP_Imon_ch8.F_CV,01/30/2015 13:45:37,9.24991e-06
35T.SSP_Vset_ch8.F_CV,01/30/2015 13:45:37,26.4982
35T.SSP_Vmon_ch9.F_CV,01/30/2015 13:45:37,26.1486
35T.SSP_Imon_ch9.F_CV,01/30/2015 13:45:37,1.62977e-05
35T.SSP_Vset_ch9.F_CV,01/30/2015 13:45:37,26.4982
35T.SSP_Vmon_ch10.F_CV,01/30/2015 13:45:37,26.3935
35T.SSP_Imon_ch10.F_CV,01/30/2015 13:45:37,4.0375e-06
35T.SSP_Vset_ch10.F_CV,01/30/2015 13:45:37,26.4982
35T.SSP_Vmon_ch11.F_CV,01/30/2015 13:45:37,26.3319
35T.SSP_Imon_ch11.F_CV,01/30/2015 13:45:37,7.1209e-06
35T.SSP_Vset_ch11.F_CV,01/30/2015 13:45:37,26.4982
35T.SSP_Vmon_ch0.F_CV,01/30/2015 13:46:07,26.0988
35T.SSP_Imon_ch0.F_CV,01/30/2015 13:46:07,1.87938e-05
35T.SSP_Vset_ch0.F_CV,01/30/2015 13:46:07,26.4982
35T.SSP_Vmon_ch1.F_CV,01/30/2015 13:46:07,26.2542
35T.SSP_Imon_ch1.F_CV,01/30/2015 13:46:07,1.10119e-05
35T.SSP_Vset_ch1.F_CV,01/30/2015 13:46:07,26.4982
35T.SSP_Vmon_ch2.F_CV,01/30/2015 13:46:07,26.3993
35T.SSP_Imon_ch2.F_CV,01/30/2015 13:46:07,3.74384e-06
35T.SSP_Vset_ch2.F_CV,01/30/2015 13:46:07,26.4982
35T.SSP_Vmon_ch3.F_CV,01/30/2015 13:46:07,26.4301
35T.SSP_Imon_ch3.F_CV,01/30/2015 13:46:07,2.20214e-06
35T.SSP_Vset_ch3.F_CV,01/30/2015 13:46:07,26.4982
35T.SSP_Vmon_ch4.F_CV,01/30/2015 13:46:07,26.3392
35T.SSP_Imon_ch4.F_CV,01/30/2015 13:46:07,6.75383e-06
35T.SSP_Vset_ch4.F_CV,01/30/2015 13:46:07,26.4982
35T.SSP_Vmon_ch5.F_CV,01/30/2015 13:46:07,26.3466
35T.SSP_Imon_ch5.F_CV,01/30/2015 13:46:07,6.38675e-06
35T.SSP_Vset_ch5.F_CV,01/30/2015 13:46:07,26.4982
35T.SSP_Vmon_ch6.F_CV,01/30/2015 13:46:07,26.3304
35T.SSP_Imon_ch6.F_CV,01/30/2015 13:46:07,7.19431e-06
35T.SSP_Vset_ch6.F_CV,01/30/2015 13:46:07,26.4982
35T.SSP_Vmon_ch7.F_CV,01/30/2015 13:46:07,26.329
35T.SSP_Imon_ch7.F_CV,01/30/2015 13:46:07,7.26773e-06
35T.SSP_Vset_ch7.F_CV,01/30/2015 13:46:07,26.4982
35T.SSP_Vmon_ch8.F_CV,01/30/2015 13:46:07,26.2894
35T.SSP_Imon_ch8.F_CV,01/30/2015 13:46:07,9.24991e-06
35T.SSP_Vset_ch8.F_CV,01/30/2015 13:46:07,26.4982
35T.SSP_Vmon_ch9.F_CV,01/30/2015 13:46:07,26.1486
35T.SSP_Imon_ch9.F_CV,01/30/2015 13:46:07,1.62977e-05
35T.SSP_Vset_ch9.F_CV,01/30/2015 13:46:07,26.4982
35T.SSP_Vmon_ch10.F_CV,01/30/2015 13:46:07,26.3935
35T.SSP_Imon_ch10.F_CV,01/30/2015 13:46:07,4.0375e-06
35T.SSP_Vset_ch10.F_CV,01/30/2015 13:46:07,26.4982
35T.SSP_Vmon_ch11.F_CV,01/30/2015 13:46:07,26.3319
35T.SSP_Imon_ch11.F_CV,01/30/2015 13:46:07,7.1209e-06
35T.SSP_Vset_ch11.F_CV,01/30/2015 13:46:07,26.4982
35T.SSP_Vmon_ch0.F_CV,01/30/2015 13:46:37,26.0994
35T.SSP_Imon_ch0.F_CV,01/30/2015 13:46:37,1.87632e-05
35T.SSP_Vset_ch0.F_CV,01/30/2015 13:46:37,26.4982
35T.SSP_Vmon_ch1.F_CV,01/30/2015 13:46:37,26.2533
35T.SSP_Imon_ch1.F_CV,01/30/2015 13:46:37,1.10548e-05
35T.SSP_Vset_ch1.F_CV,01/30/2015 13:46:37,26.4982
35T.SSP_Vmon_ch2.F_CV,01/30/2015 13:46:37,26.3985
35T.SSP_Imon_ch2.F_CV,01/30/2015 13:46:37,3.78691e-06
35T.SSP_Vset_ch2.F_CV,01/30/2015 13:46:37,26.4982
35T.SSP_Vmon_ch3.F_CV,01/30/2015 13:46:37,26.4293
35T.SSP_Imon_ch3.F_CV,01/30/2015 13:46:37,2.24524e-06
35T.SSP_Vset_ch3.F_CV,01/30/2015 13:46:37,26.4982
35T.SSP_Vmon_ch4.F_CV,01/30/2015 13:46:37,26.3369
35T.SSP_Imon_ch4.F_CV,01/30/2015 13:46:37,6.87027e-06
35T.SSP_Vset_ch4.F_CV,01/30/2015 13:46:37,26.4982
35T.SSP_Vmon_ch5.F_CV,01/30/2015 13:46:37,26.3472
35T.SSP_Imon_ch5.F_CV,01/30/2015 13:46:37,6.35637e-06
35T.SSP_Vset_ch5.F_CV,01/30/2015 13:46:37,26.4982
35T.SSP_Vmon_ch6.F_CV,01/30/2015 13:46:37,26.331
35T.SSP_Imon_ch6.F_CV,01/30/2015 13:46:37,7.16392e-06
35T.SSP_Vset_ch6.F_CV,01/30/2015 13:46:37,26.4982
35T.SSP_Vmon_ch7.F_CV,01/30/2015 13:46:37,26.3296
35T.SSP_Imon_ch7.F_CV,01/30/2015 13:46:37,7.23733e-06
35T.SSP_Vset_ch7.F_CV,01/30/2015 13:46:37,26.4982
35T.SSP_Vmon_ch8.F_CV,01/30/2015 13:46:37,26.2885
35T.SSP_Imon_ch8.F_CV,01/30/2015 13:46:37,9.2929e-06
35T.SSP_Vset_ch8.F_CV,01/30/2015 13:46:37,26.4982
35T.SSP_Vmon_ch9.F_CV,01/30/2015 13:46:37,26.1478
35T.SSP_Imon_ch9.F_CV,01/30/2015 13:46:37,1.63406e-05
35T.SSP_Vset_ch9.F_CV,01/30/2015 13:46:37,26.4982
35T.SSP_Vmon_ch10.F_CV,01/30/2015 13:46:37,26.3911
35T.SSP_Imon_ch10.F_CV,01/30/2015 13:46:37,4.15398e-06
35T.SSP_Vset_ch10.F_CV,01/30/2015 13:46:37,26.4982
35T.SSP_Vmon_ch11.F_CV,01/30/2015 13:46:37,26.3296
35T.SSP_Imon_ch11.F_CV,01/30/2015 13:46:37,7.23733e-06
35T.SSP_Vset_ch11.F_CV,01/30/2015 13:46:37,26.4982
35T.SSP_Vmon_ch0.F_CV,01/30/2015 13:47:07,26.0994
35T.SSP_Imon_ch0.F_CV,01/30/2015 13:47:07,1.87632e-05
35T.SSP_Vset_ch0.F_CV,01/30/2015 13:47:07,26.4982
35T.SSP_Vmon_ch1.F_CV,01/30/2015 13:47:07,26.2519
35T.SSP_Imon_ch1.F_CV,01/30/2015 13:47:07,1.11282e-05
35T.SSP_Vset_ch1.F_CV,01/30/2015 13:47:07,26.4982
35T.SSP_Vmon_ch2.F_CV,01/30/2015 13:47:07,26.3985
35T.SSP_Imon_ch2.F_CV,01/30/2015 13:47:07,3.78691e-06
35T.SSP_Vset_ch2.F_CV,01/30/2015 13:47:07,26.4982
35T.SSP_Vmon_ch3.F_CV,01/30/2015 13:47:07,26.4293
35T.SSP_Imon_ch3.F_CV,01/30/2015 13:47:07,2.24524e-06
35T.SSP_Vset_ch3.F_CV,01/30/2015 13:47:07,26.4982
35T.SSP_Vmon_ch4.F_CV,01/30/2015 13:47:07,26.3369
35T.SSP_Imon_ch4.F_CV,01/30/2015 13:47:07,6.87027e-06
35T.SSP_Vset_ch4.F_CV,01/30/2015 13:47:07,26.4982
35T.SSP_Vmon_ch5.F_CV,01/30/2015 13:47:07,26.3457
35T.SSP_Imon_ch5.F_CV,01/30/2015 13:47:07,6.42979e-06
35T.SSP_Vset_ch5.F_CV,01/30/2015 13:47:07,26.4982
35T.SSP_Vmon_ch6.F_CV,01/30/2015 13:47:07,26.3296
35T.SSP_Imon_ch6.F_CV,01/30/2015 13:47:07,7.23733e-06
35T.SSP_Vset_ch6.F_CV,01/30/2015 13:47:07,26.4982
35T.SSP_Vmon_ch7.F_CV,01/30/2015 13:47:07,26.3296
35T.SSP_Imon_ch7.F_CV,01/30/2015 13:47:07,7.23733e-06
35T.SSP_Vset_ch7.F_CV,01/30/2015 13:47:07,26.4982
35T.SSP_Vmon_ch8.F_CV,01/30/2015 13:47:07,26.2885
35T.SSP_Imon_ch8.F_CV,01/30/2015 13:47:07,9.2929e-06
35T.SSP_Vset_ch8.F_CV,01/30/2015 13:47:07,26.4982
35T.SSP_Vmon_ch9.F_CV,01/30/2015 13:47:07,26.1478
35T.SSP_Imon_ch9.F_CV,01/30/2015 13:47:07,1.63406e-05
35T.SSP_Vset_ch9.F_CV,01/30/2015 13:47:07,26.4982
35T.SSP_Vmon_ch10.F_CV,01/30/2015 13:47:07,26.3926
35T.SSP_Imon_ch10.F_CV,01/30/2015 13:47:07,4.08057e-06
35T.SSP_Vset_ch10.F_CV,01/30/2015 13:47:07,26.4982
35T.SSP_Vmon_ch11.F_CV,01/30/2015 13:47:07,26.331
35T.SSP_Imon_ch11.F_CV,01/30/2015 13:47:07,7.16392e-06
35T.SSP_Vset_ch11.F_CV,01/30/2015 13:47:07,26.4982
35T.SSP_Vmon_ch0.F_CV,01/30/2015 13:47:37,26.0994
35T.SSP_Imon_ch0.F_CV,01/30/2015 13:47:37,1.87632e-05
35T.SSP_Vset_ch0.F_CV,01/30/2015 13:47:37,26.4982
35T.SSP_Vmon_ch1.F_CV,01/30/2015 13:47:37,26.2533
35T.SSP_Imon_ch1.F_CV,01/30/2015 13:47:37,1.10548e-05
35T.SSP_Vset_ch1.F_CV,01/30/2015 13:47:37,26.4982
35T.SSP_Vmon_ch2.F_CV,01/30/2015 13:47:37,26.3985
35T.SSP_Imon_ch2.F_CV,01/30/2015 13:47:37,3.78691e-06
35T.SSP_Vset_ch2.F_CV,01/30/2015 13:47:37,26.4982
35T.SSP_Vmon_ch3.F_CV,01/30/2015 13:47:37,26.4293
35T.SSP_Imon_ch3.F_CV,01/30/2015 13:47:37,2.24524e-06
35T.SSP_Vset_ch3.F_CV,01/30/2015 13:47:37,26.4982
35T.SSP_Vmon_ch4.F_CV,01/30/2015 13:47:37,26.3369
35T.SSP_Imon_ch4.F_CV,01/30/2015 13:47:37,6.87027e-06
35T.SSP_Vset_ch4.F_CV,01/30/2015 13:47:37,26.4982
35T.SSP_Vmon_ch5.F_CV,01/30/2015 13:47:37,26.3457
35T.SSP_Imon_ch5.F_CV,01/30/2015 13:47:37,6.42979e-06
35T.SSP_Vset_ch5.F_CV,01/30/2015 13:47:37,26.4982
35T.SSP_Vmon_ch6.F_CV,01/30/2015 13:47:37,26.331
35T.SSP_Imon_ch6.F_CV,01/30/2015 13:47:37,7.16392e-06
35T.SSP_Vset_ch6.F_CV,01/30/2015 13:47:37,26.4982
35T.SSP_Vmon_ch7.F_CV,01/30/2015 13:47:37,26.3281
35T.SSP_Imon_ch7.F_CV,01/30/2015 13:47:37,7.31074e-06
35T.SSP_Vset_ch7.F_CV,01/30/2015 13:47:37,26.4982
35T.SSP_Vmon_ch8.F_CV,01/30/2015 13:47:37,26.2885
35T.SSP_Imon_ch8.F_CV,01/30/2015 13:47:37,9.2929e-06
35T.SSP_Vset_ch8.F_CV,01/30/2015 13:47:37,26.4982
35T.SSP_Vmon_ch9.F_CV,01/30/2015 13:47:37,26.1478
35T.SSP_Imon_ch9.F_CV,01/30/2015 13:47:37,1.63406e-05
35T.SSP_Vset_ch9.F_CV,01/30/2015 13:47:37,26.4982
35T.SSP_Vmon_ch10.F_CV,01/30/2015 13:47:37,26.3926
35T.SSP_Imon_ch10.F_CV,01/30/2015 13:47:37,4.08057e-06
35T.SSP_Vset_ch10.F_CV,01/30/2015 13:47:37,26.4982
35T.SSP_Vmon_ch11.F_CV,01/30/2015 13:47:37,26.331
35T.SSP_Imon_ch11.F_CV,01/30/2015 13:47:37,7.16392e-06
35T.SSP_Vset_ch11.F_CV,01/30/2015 13:47:37,26.4982
35T.SSP_Vmon_ch0.F_CV,01/30/2015 13:48:07,26.1002
35T.SSP_Imon_ch0.F_CV,01/30/2015 13:48:07,1.87204e-05
35T.SSP_Vset_ch0.F_CV,01/30/2015 13:48:07,26.4982
35T.SSP_Vmon_ch1.F_CV,01/30/2015 13:48:07,26.2557
35T.SSP_Imon_ch1.F_CV,01/30/2015 13:48:07,1.09384e-05
35T.SSP_Vset_ch1.F_CV,01/30/2015 13:48:07,26.4982
35T.SSP_Vmon_ch2.F_CV,01/30/2015 13:48:07,26.3993
35T.SSP_Imon_ch2.F_CV,01/30/2015 13:48:07,3.74384e-06
35T.SSP_Vset_ch2.F_CV,01/30/2015 13:48:07,26.4982
35T.SSP_Vmon_ch3.F_CV,01/30/2015 13:48:07,26.4301
35T.SSP_Imon_ch3.F_CV,01/30/2015 13:48:07,2.20214e-06
35T.SSP_Vset_ch3.F_CV,01/30/2015 13:48:07,26.4982
35T.SSP_Vmon_ch4.F_CV,01/30/2015 13:48:07,26.3378
35T.SSP_Imon_ch4.F_CV,01/30/2015 13:48:07,6.82724e-06
35T.SSP_Vset_ch4.F_CV,01/30/2015 13:48:07,26.4982
35T.SSP_Vmon_ch5.F_CV,01/30/2015 13:48:07,26.3466
35T.SSP_Imon_ch5.F_CV,01/30/2015 13:48:07,6.38675e-06
35T.SSP_Vset_ch5.F_CV,01/30/2015 13:48:07,26.4982
35T.SSP_Vmon_ch6.F_CV,01/30/2015 13:48:07,26.3304
35T.SSP_Imon_ch6.F_CV,01/30/2015 13:48:07,7.19431e-06
35T.SSP_Vset_ch6.F_CV,01/30/2015 13:48:07,26.4982
35T.SSP_Vmon_ch7.F_CV,01/30/2015 13:48:07,26.3304
35T.SSP_Imon_ch7.F_CV,01/30/2015 13:48:07,7.19431e-06
35T.SSP_Vset_ch7.F_CV,01/30/2015 13:48:07,26.4982
35T.SSP_Vmon_ch8.F_CV,01/30/2015 13:48:07,26.2894
35T.SSP_Imon_ch8.F_CV,01/30/2015 13:48:07,9.24991e-06
35T.SSP_Vset_ch8.F_CV,01/30/2015 13:48:07,26.4982
35T.SSP_Vmon_ch9.F_CV,01/30/2015 13:48:07,26.1486
35T.SSP_Imon_ch9.F_CV,01/30/2015 13:48:07,1.62977e-05
35T.SSP_Vset_ch9.F_CV,01/30/2015 13:48:07,26.4982
35T.SSP_Vmon_ch10.F_CV,01/30/2015 13:48:07,26.392
35T.SSP_Imon_ch10.F_CV,01/30/2015 13:48:07,4.11091e-06
35T.SSP_Vset_ch10.F_CV,01/30/2015 13:48:07,26.4982
35T.SSP_Vmon_ch11.F_CV,01/30/2015 13:48:07,26.3319
35T.SSP_Imon_ch11.F_CV,01/30/2015 13:48:07,7.1209e-06
35T.SSP_Vset_ch11.F_CV,01/30/2015 13:48:07,26.4982
35T.SSP_Vmon_ch0.F_CV,01/30/2015 13:48:37,26.0988
35T.SSP_Imon_ch0.F_CV,01/30/2015 13:48:37,1.87938e-05
35T.SSP_Vset_ch0.F_CV,01/30/2015 13:48:37,26.4982
35T.SSP_Vmon_ch1.F_CV,01/30/2015 13:48:37,26.2542
35T.SSP_Imon_ch1.F_CV,01/30/2015 13:48:37,1.10119e-05
35T.SSP_Vset_ch1.F_CV,01/30/2015 13:48:37,26.4982
35T.SSP_Vmon_ch2.F_CV,01/30/2015 13:48:37,26.3993
35T.SSP_Imon_ch2.F_CV,01/30/2015 13:48:37,3.74384e-06
35T.SSP_Vset_ch2.F_CV,01/30/2015 13:48:37,26.4982
35T.SSP_Vmon_ch3.F_CV,01/30/2015 13:48:37,26.4301
35T.SSP_Imon_ch3.F_CV,01/30/2015 13:48:37,2.20214e-06
35T.SSP_Vset_ch3.F_CV,01/30/2015 13:48:37,26.4982
35T.SSP_Vmon_ch4.F_CV,01/30/2015 13:48:37,26.3378
35T.SSP_Imon_ch4.F_CV,01/30/2015 13:48:37,6.82724e-06
35T.SSP_Vset_ch4.F_CV,01/30/2015 13:48:37,26.4982
35T.SSP_Vmon_ch5.F_CV,01/30/2015 13:48:37,26.3466
35T.SSP_Imon_ch5.F_CV,01/30/2015 13:48:37,6.38675e-06
35T.SSP_Vset_ch5.F_CV,01/30/2015 13:48:37,26.4982
35T.SSP_Vmon_ch6.F_CV,01/30/2015 13:48:37,26.3319
35T.SSP_Imon_ch6.F_CV,01/30/2015 13:48:37,7.1209e-06
35T.SSP_Vset_ch6.F_CV,01/30/2015 13:48:37,26.4982
35T.SSP_Vmon_ch7.F_CV,01/30/2015 13:48:37,26.3304
35T.SSP_Imon_ch7.F_CV,01/30/2015 13:48:37,7.19431e-06
35T.SSP_Vset_ch7.F_CV,01/30/2015 13:48:37,26.4982
35T.SSP_Vmon_ch8.F_CV,01/30/2015 13:48:37,26.2894
35T.SSP_Imon_ch8.F_CV,01/30/2015 13:48:37,9.24991e-06
35T.SSP_Vset_ch8.F_CV,01/30/2015 13:48:37,26.4982
35T.SSP_Vmon_ch9.F_CV,01/30/2015 13:48:37,26.1486
35T.SSP_Imon_ch9.F_CV,01/30/2015 13:48:37,1.62977e-05
35T.SSP_Vset_ch9.F_CV,01/30/2015 13:48:37,26.4982
35T.SSP_Vmon_ch10.F_CV,01/30/2015 13:48:37,26.3935
35T.SSP_Imon_ch10.F_CV,01/30/2015 13:48:37,4.0375e-06
